Date,Open,High,Low,Close,Volume
8/25/2016 16:00:00,65.91,66.14,65.79,66.07,9978651
8/26/2016 16:00:00,66.33,66.88,65.85,66.22,14038597
8/29/2016 16:00:00,66.49,67.1,66.46,66.95,14580044
8/30/2016 16:00:00,66.96,67.6,66.95,67.5,13791126
8/31/2016 16:00:00,67.46,67.77,66.86,67.5,14950149
9/01/2016 16:00,67.64,67.72,66.65,67.21,12226310
9/02/2016 16:00,67.4,67.58,66.98,67.49,13720662
9/06/2016 16:00,67.5,67.55,66.71,67.44,16648771
9/07/2016 16:00,67.16,67.59,66.96,67.16,10069907
9/08/2016 16:00,67.22,67.68,67,67.25,12252861
9/09/2016 16:00,67.03,67.43,66.64,66.65,19686732
9/12/2016 16:00,66.14,67.3,65.76,67.06,16451382
9/13/2016 16:00:00,66.11,66.86,65.82,66.53,18875969
9/14/2016 16:00:00,66.27,67.25,66.21,66.4,12647595
9/15/2016 16:00:00,66.29,66.93,66.09,66.64,12639520
9/16/2016 16:00:00,66.09,66.26,65.44,65.82,25160313
9/19/2016 16:00:00,66.15,66.64,65.85,66.19,13466874
9/20/2016 16:00:00,66.75,66.85,66.24,66.46,10092057
9/21/2016 16:00:00,66.84,67.13,66.31,66.84,14116774
9/22/2016 16:00:00,66.99,67.42,66.84,67.39,12780743
9/23/2016 16:00:00,67.39,67.9,67.18,67.25,13967357
9/26/2016 16:00:00,66.6,66.8,65.54,65.78,16408130
9/27/2016 16:00:00,65.41,66.41,65.11,66.36,13711286
9/28/2016 16:00:00,66.58,66.77,65.99,66.71,11277936
9/29/2016 16:00:00,66.7,67.21,65.35,65.65,18726692
9/30/2016 16:00:00,66.08,67.06,66.08,66.59,21671372
10/03/2016 16:00,66.35,66.92,66.26,66.51,14898876
10/04/2016 16:00,66.21,67.18,66.1,66.6,17226870
10/05/2016 16:00,66.89,68.07,66.8,67.69,16266119
10/06/2016 16:00,67.73,67.97,67.05,67.87,17483910
10/07/2016 16:00,67.79,68.18,67.4,68.11,18496419
10/10/2016 16:00,68.34,69.06,68.23,68.64,13027266
10/11/2016 16:00,68.5,68.82,67.93,68.31,15657104
10/12/2016 16:00,68.26,68.59,68.05,68.13,11899613
10/13/2016 16:00:00,67.46,67.87,66.82,67.74,17884809
10/14/2016 16:00:00,68.8,69.03,67.3,67.52,24163271
10/17/2016 16:00:00,67.42,67.79,66.74,67.17,14963211
10/18/2016 16:00:00,67.85,68.21,67.54,67.7,11868986
10/19/2016 16:00:00,67.81,68.5,67.81,68.35,12694342
10/20/2016 16:00:00,68.08,68.68,67.94,68.26,14122005
10/21/2016 16:00:00,67.81,68.53,67.7,68.49,12175674
10/24/2016 16:00:00,68.97,69.05,68.5,68.87,10197123
10/25/2016 16:00:00,68.88,68.93,68.38,68.8,9945050
10/26/2016 16:00:00,68.37,69.25,68.37,69.13,9800616
10/27/2016 16:00:00,69.49,69.77,69.1,69.23,14210697
10/28/2016 16:00:00,69.53,69.55,68.47,69.11,12766498
10/31/2016 16:00:00,69.43,69.58,69.23,69.26,14336194
11/01/2016 16:00,69.48,69.78,68.33,68.97,15564491
11/02/2016 16:00,68.65,68.85,68.01,68.68,12449748
11/03/2016 16:00,68.86,69.19,68.22,68.38,10369521
11/04/2016 16:00,68.49,68.56,67.64,67.76,13571306
11/07/2016 16:00,69.08,69.97,69,69.88,16513562
11/08/2016 16:00,69.7,70.55,69.24,70.03,17531098
